frame,L_thumb_x,L_thumb_y,L_thumb_z,L_index_x,L_index_y,L_index_z,L_middle_x,L_middle_y,L_middle_z,L_ring_x,L_ring_y,L_ring_z,L_pinky_x,L_pinky_y,L_pinky_z,R_thumb_x,R_thumb_y,R_thumb_z,R_index_x,R_index_y,R_index_z,R_middle_x,R_middle_y,R_middle_z,R_ring_x,R_ring_y,R_ring_z,R_pinky_x,R_pinky_y,R_pinky_z
80,0.5329724550247192,0.9712271094322205,-0.028444066643714905,0.5929555892944336,0.6885016560554504,-0.04394780471920967,0.6181904077529907,0.6784321069717407,-0.04777003452181816,0.6691617965698242,0.6575793027877808,-0.05786537379026413,0.7503634691238403,0.7296839356422424,-0.057596806436777115,0.18726322054862976,0.8782368898391724,-0.0021402721758931875,0.21731504797935486,0.7211819887161255,-0.02871350757777691,0.2178625464439392,0.695382833480835,-0.035321012139320374,0.16901114583015442,0.6796058416366577,-0.04877522215247154,0.0923241600394249,0.7230972647666931,-0.054686322808265686
81,0.5343706607818604,0.9756741523742676,-0.034012455493211746,0.5887255072593689,0.6972919702529907,-0.04613959789276123,0.6147629022598267,0.6696913838386536,-0.04949263110756874,0.6677022576332092,0.6604585647583008,-0.06022407114505768,0.7521801590919495,0.7285317182540894,-0.06065620109438896,0.19766898453235626,0.8648058772087097,-0.009557913057506084,0.2222200334072113,0.7220653891563416,-0.044961657375097275,0.21844536066055298,0.6892141699790955,-0.0486026406288147,0.16843441128730774,0.6819621324539185,-0.058370791375637054,0.0921543538570404,0.7279832363128662,-0.061702098697423935
82,0.5326709747314453,0.9827449917793274,-0.02508418634533882,0.5880588293075562,0.7007048726081848,-0.04035777971148491,0.6142451167106628,0.6664268970489502,-0.04830917343497276,0.6678131818771362,0.6603270769119263,-0.05865621194243431,0.7504024505615234,0.7314488887786865,-0.058056142181158066,0.21702998876571655,0.9017031192779541,-0.030711915343999863,0.22542354464530945,0.7254782915115356,-0.064224973320961,0.21389102935791016,0.6819063425064087,-0.06731048971414566,0.1680411994457245,0.6862802505493164,-0.07284461706876755,0.0928550437092781,0.7328106164932251,-0.07331692427396774
83,0.5341671109199524,0.982577383518219,-0.02012903057038784,0.5869662165641785,0.7032095193862915,-0.03771825507283211,0.6132885217666626,0.668239176273346,-0.04686456173658371,0.6681652665138245,0.6633260846138,-0.056916337460279465,0.7510766983032227,0.7312429547309875,-0.05618525296449661,0.19750633835792542,0.8814188241958618,-0.012686637230217457,0.22430342435836792,0.7334056496620178,-0.05073198676109314,0.2150086611509323,0.6821126341819763,-0.062198515981435776,0.17101329565048218,0.6875894665718079,-0.07349035143852234,0.09309248626232147,0.7295705676078796,-0.07603497803211212
84,0.535686194896698,0.9862794876098633,-0.0012593198334798217,0.5843698978424072,0.7031513452529907,-0.02170734666287899,0.6108147501945496,0.665730357170105,-0.033189207315444946,0.6659272909164429,0.6639081835746765,-0.04064400866627693,0.7482839822769165,0.7293385863304138,-0.036443520337343216,0.20726607739925385,0.8747544288635254,-0.01622127741575241,0.22652500867843628,0.7365501523017883,-0.04945826902985573,0.2153734266757965,0.6849255561828613,-0.05936461314558983,0.17574110627174377,0.6936417818069458,-0.07063562422990799,0.094320148229599,0.7355670928955078,-0.07159075886011124
85,0.5327863097190857,0.9847655892372131,-0.017048446461558342,0.5832582116127014,0.7034538984298706,-0.034702278673648834,0.6129224896430969,0.6662055253982544,-0.04318224638700485,0.6642533540725708,0.6682506799697876,-0.049992043524980545,0.7449087500572205,0.7280723452568054,-0.04706287011504173,0.20929975807666779,0.8906034827232361,-0.01793866977095604,0.22762936353683472,0.739301323890686,-0.04981159418821335,0.2146395444869995,0.6815917491912842,-0.05880603566765785,0.18018068373203278,0.6996955871582031,-0.0688290223479271,0.09733739495277405,0.7365489602088928,-0.06841053068637848
86,0.5332393050193787,0.980755090713501,-0.02478644624352455,0.5846899747848511,0.7054075002670288,-0.04154549539089203,0.6147106885910034,0.6645151376724243,-0.04537855088710785,0.6630870699882507,0.6702686548233032,-0.052225105464458466,0.7437736392021179,0.7282876372337341,-0.050800420343875885,0.20869837701320648,0.8819220662117004,-0.01837802678346634,0.2294091284275055,0.7331933975219727,-0.05211256816983223,0.2156589925289154,0.6844104528427124,-0.06169411540031433,0.18619999289512634,0.712640643119812,-0.07198937237262726,0.09841670095920563,0.7387808561325073,-0.07257964462041855
87,0.5337072610855103,0.9796854853630066,-0.029641548171639442,0.5858779549598694,0.7046836614608765,-0.045705366879701614,0.6166809797286987,0.6638333201408386,-0.04720597341656685,0.6605828404426575,0.6772668361663818,-0.053851012140512466,0.7422307729721069,0.7286249995231628,-0.05227598547935486,0.2110826075077057,0.8754257559776306,-0.014590725302696228,0.23057714104652405,0.7398932576179504,-0.04853905737400055,0.2181815207004547,0.6868576407432556,-0.06058552861213684,0.186836376786232,0.7163065671920776,-0.0714675709605217,0.1005573570728302,0.744251012802124,-0.07167012989521027
88,0.5359506011009216,0.9770109057426453,-0.030208254233002663,0.587326169013977,0.6984970569610596,-0.04434463009238243,0.6220827698707581,0.6592369675636292,-0.04294348880648613,0.6622877717018127,0.6868324279785156,-0.048846010118722916,0.742835283279419,0.7307142019271851,-0.047309886664152145,0.21158502995967865,0.8809852600097656,-0.02165163867175579,0.2308509647846222,0.7379211187362671,-0.05698666349053383,0.21593718230724335,0.6868259310722351,-0.06486856937408447,0.18791374564170837,0.7197846174240112,-0.07304752618074417,0.09841220080852509,0.7427946925163269,-0.07300293445587158
89,0.536655604839325,0.9769269824028015,-0.03649742156267166,0.5890278816223145,0.6963573098182678,-0.04943110793828964,0.6253986954689026,0.6582322120666504,-0.04794919490814209,0.6636177897453308,0.6897132396697998,-0.05360262840986252,0.7406563758850098,0.7284467816352844,-0.05240340530872345,0.2090459018945694,0.8849454522132874,-0.017384402453899384,0.23143796622753143,0.7387041449546814,-0.053374648094177246,0.21726125478744507,0.688382089138031,-0.06393139809370041,0.1876262128353119,0.720889151096344,-0.07280399650335312,0.09849686920642853,0.7448891997337341,-0.0720801129937172
90,0.5370249152183533,0.9776322841644287,-0.04502921551465988,0.5881880521774292,0.6953235268592834,-0.061181943863630295,0.6273685693740845,0.6606085300445557,-0.05867539346218109,0.6613963842391968,0.7018146514892578,-0.06226077303290367,0.7362119555473328,0.7290784120559692,-0.059806182980537415,0.20949488878250122,0.8877400159835815,-0.018661556765437126,0.2313603311777115,0.7406116127967834,-0.05529632791876793,0.21649175882339478,0.6884958744049072,-0.064690962433815,0.18980106711387634,0.7243958115577698,-0.07262643426656723,0.09907929599285126,0.7434936165809631,-0.07137090712785721
91,0.5386741757392883,0.9749279618263245,-0.04432050511240959,0.5895991921424866,0.6981074810028076,-0.060474295169115067,0.6303156614303589,0.6587164402008057,-0.055118534713983536,0.6619951128959656,0.6986084580421448,-0.05720667913556099,0.7355968356132507,0.7320976257324219,-0.052932340651750565,0.20807689428329468,0.8803969025611877,-0.010985956527292728,0.22935131192207336,0.7432207465171814,-0.048811208456754684,0.2184693068265915,0.6886679530143738,-0.0619313009083271,0.19270111620426178,0.7191997170448303,-0.07347748428583145,0.0997878834605217,0.7409631609916687,-0.07357162237167358
92,0.5356542468070984,0.9780468344688416,-0.04444735124707222,0.5896202325820923,0.6976556777954102,-0.06801438331604004,0.6350586414337158,0.6568089723587036,-0.06518498808145523,0.6581726670265198,0.6951351761817932,-0.06874740868806839,0.7338305115699768,0.7285894155502319,-0.06279761344194412,0.19893789291381836,0.8815270662307739,-0.010727832093834877,0.22785896062850952,0.7371464967727661,-0.04608771950006485,0.21426451206207275,0.6844984292984009,-0.05680356174707413,0.18988516926765442,0.720238208770752,-0.06767820566892624,0.09854492545127869,0.7424007058143616,-0.0702434629201889
93,0.5374153256416321,0.9780780076980591,-0.04889945685863495,0.5900792479515076,0.6983331441879272,-0.06888163089752197,0.6361805200576782,0.6565749049186707,-0.06689434498548508,0.653273344039917,0.6875745058059692,-0.07172972708940506,0.7306749820709229,0.7303499579429626,-0.06602773070335388,0.2015034407377243,0.8810836672782898,0.005794626660645008,0.22803854942321777,0.7339016795158386,-0.04133402928709984,0.21543848514556885,0.6821207404136658,-0.05899089574813843,0.19553238153457642,0.7185484766960144,-0.06892473995685577,0.09666510671377182,0.7413133978843689,-0.0685439333319664
94,0.5355592370033264,0.9797126650810242,-0.04369233921170235,0.5894768238067627,0.6964216828346252,-0.06660551577806473,0.6376435160636902,0.6547069549560547,-0.06347533315420151,0.6461107134819031,0.6846249103546143,-0.06705198436975479,0.725821316242218,0.7224395275115967,-0.06240642070770264,0.2035101056098938,0.883725643157959,0.008416109718382359,0.2287856638431549,0.7339069843292236,-0.03642777353525162,0.21631422638893127,0.6794862151145935,-0.054089080542325974,0.19671300053596497,0.72239089012146,-0.06398053467273712,0.0975884199142456,0.7361196875572205,-0.06297130882740021
95,0.5357641577720642,0.9865211248397827,-0.029522297903895378,0.587120532989502,0.6990422606468201,-0.057348985224962234,0.6348652243614197,0.656042218208313,-0.05749020352959633,0.6429046988487244,0.685884952545166,-0.06187302991747856,0.7240085601806641,0.715442419052124,-0.06040934845805168,0.20045100152492523,0.8786198496818542,0.005276771727949381,0.23111623525619507,0.733065128326416,-0.03623843565583229,0.21409612894058228,0.6797183156013489,-0.052689287811517715,0.19710373878479004,0.7198194861412048,-0.0646272674202919,0.09731128066778183,0.7362266778945923,-0.06607334315776825
96,0.5479976534843445,0.9933851957321167,-0.012730036862194538,0.5834445953369141,0.7037487626075745,-0.04998162388801575,0.6305888295173645,0.6618738174438477,-0.049956172704696655,0.641135036945343,0.6958521604537964,-0.055686552077531815,0.7229900360107422,0.7187339067459106,-0.05389132350683212,0.19862787425518036,0.8758354187011719,-0.0004946895060129464,0.22806183993816376,0.7329046130180359,-0.035524215549230576,0.21675586700439453,0.6809985637664795,-0.04967620596289635,0.19614464044570923,0.7271021008491516,-0.06243131682276726,0.09767242521047592,0.7369137406349182,-0.06441830098628998
97,0.5507993698120117,0.9910167455673218,-0.02657882682979107,0.57941734790802,0.7102932333946228,-0.05289582163095474,0.6290799975395203,0.6646491289138794,-0.050233062356710434,0.6363054513931274,0.6844797730445862,-0.058765482157468796,0.7214272022247314,0.7212170362472534,-0.053573790937662125,0.20008932054042816,0.8775395154953003,0.0005545621388591826,0.22889839112758636,0.7357534766197205,-0.03454919159412384,0.21881672739982605,0.6823780536651611,-0.048985011875629425,0.19564634561538696,0.7290440201759338,-0.06076112017035484,0.0990680605173111,0.737673819065094,-0.061367835849523544
98,0.5608490109443665,0.9832629561424255,-0.029183633625507355,0.5795189142227173,0.7128689289093018,-0.05745021253824234,0.6295461654663086,0.666374921798706,-0.055661145597696304,0.6388030052185059,0.6931970119476318,-0.06331111490726471,0.7224335074424744,0.7220402956008911,-0.059339530766010284,0.20144501328468323,0.8712813854217529,0.0002080071863019839,0.23134751617908478,0.735835075378418,-0.034957896918058395,0.22102391719818115,0.6860148906707764,-0.05152382329106331,0.1966800093650818,0.7297827005386353,-0.06437746435403824,0.10143798589706421,0.7396674752235413,-0.06501403450965881
99,0.5803210735321045,0.9705666303634644,0.007543447893112898,0.5817675590515137,0.7152493596076965,-0.041172560304403305,0.6287788152694702,0.6689592003822327,-0.04745078459382057,0.64186030626297,0.6927468776702881,-0.05588439106941223,0.7246689200401306,0.7207484245300293,-0.050389740616083145,0.20426827669143677,0.8693842887878418,0.006295488215982914,0.2368842363357544,0.7348681688308716,-0.03390936553478241,0.2183637022972107,0.6811429262161255,-0.04918518662452698,0.19561462104320526,0.7152073383331299,-0.06251171231269836,0.10266373306512833,0.7393147945404053,-0.06669815629720688
100,0.5773540139198303,0.9635128974914551,-0.02624228224158287,0.581032931804657,0.7141022086143494,-0.0588681735098362,0.6309109330177307,0.6693628430366516,-0.05894820764660835,0.6443812847137451,0.6957299709320068,-0.0648595467209816,0.7236843109130859,0.7241971492767334,-0.06343428790569305,0.20832829177379608,0.8707405924797058,-0.0024438651744276285,0.23792597651481628,0.7327237129211426,-0.04088759422302246,0.21829180419445038,0.6800715923309326,-0.05543927475810051,0.19461049139499664,0.7295339107513428,-0.06472985446453094,0.10407470166683197,0.7384420037269592,-0.06529606133699417
101,0.5725443959236145,0.9680734276771545,-0.025442779064178467,0.579925537109375,0.7125914692878723,-0.058408405631780624,0.6292970180511475,0.6680998802185059,-0.05861040949821472,0.643756091594696,0.6970029473304749,-0.06475651264190674,0.7228774428367615,0.7226704955101013,-0.06387234479188919,0.2024938017129898,0.8651896715164185,0.01637149788439274,0.23648880422115326,0.7322220206260681,-0.038530781865119934,0.22054949402809143,0.6812868118286133,-0.05961807072162628,0.19573861360549927,0.7127613425254822,-0.07045524567365646,0.10365117341279984,0.7403008341789246,-0.07256268709897995
102,0.6002441048622131,0.9111563563346863,-0.009003914892673492,0.5790861248970032,0.7149207592010498,-0.0564027838408947,0.6286377906799316,0.6675004959106445,-0.05637109652161598,0.6476237773895264,0.695304811000824,-0.06261258572340012,0.7209883332252502,0.7251119017601013,-0.06087324395775795,0.2086540311574936,0.8651841282844543,-0.0013562707463279366,0.2381831556558609,0.7344253063201904,-0.03871545568108559,0.21950669586658478,0.6782565712928772,-0.05615757033228874,0.19481261074543,0.7276513576507568,-0.06814653426408768,0.10443790256977081,0.7412700653076172,-0.07007448375225067
103,0.6134619116783142,0.881145179271698,-0.01900392211973667,0.5797897577285767,0.7101081013679504,-0.06284770369529724,0.6286402344703674,0.6638239622116089,-0.06375166773796082,0.6490942239761353,0.6981351375579834,-0.07044466584920883,0.7162883281707764,0.720736563205719,-0.06806125491857529,0.20483355224132538,0.8654704689979553,-0.0043009198270738125,0.23698768019676208,0.7333002090454102,-0.04380268231034279,0.22085097432136536,0.6819918751716614,-0.059931669384241104,0.19658824801445007,0.7233965992927551,-0.07320631295442581,0.10440614819526672,0.7418176531791687,-0.07590756565332413
104,0.615424394607544,0.8994940519332886,-0.014075244776904583,0.5778462886810303,0.7133517265319824,-0.05859331414103508,0.6294955015182495,0.6672908663749695,-0.05817123129963875,0.6499166488647461,0.7000527381896973,-0.06601397693157196,0.714815616607666,0.7210163474082947,-0.06494737416505814,0.20912900567054749,0.8561956286430359,-0.00608696136623621,0.23925724625587463,0.7318319082260132,-0.0435715913772583,0.21994400024414062,0.6790052652359009,-0.056066885590553284,0.19540181756019592,0.7289694547653198,-0.0661962479352951,0.10784079134464264,0.7372608184814453,-0.06915395706892014
105,0.5756617784500122,0.9712224006652832,-0.024232428520917892,0.5759907960891724,0.7113564014434814,-0.06624313443899155,0.6278838515281677,0.6675351858139038,-0.06590929627418518,0.6452698707580566,0.6999867558479309,-0.07276324182748795,0.7129150629043579,0.7177451848983765,-0.06797486543655396,0.20877233147621155,0.8566762208938599,-0.007627198938280344,0.23938816785812378,0.7315625548362732,-0.04673004522919655,0.22029288113117218,0.6776187419891357,-0.06004296988248825,0.1954457014799118,0.727849543094635,-0.07028614729642868,0.10845822095870972,0.7387974262237549,-0.07288186997175217
106,0.5708224177360535,0.9750230312347412,-0.014658900909125805,0.5776156783103943,0.7156510353088379,-0.058623068034648895,0.6280866265296936,0.6690490245819092,-0.06201239675283432,0.649057924747467,0.7021896243095398,-0.06816647201776505,0.7149730324745178,0.7178401947021484,-0.06524211913347244,0.2101634442806244,0.8493900299072266,-0.014309342950582504,0.23904410004615784,0.730126678943634,-0.05344708263874054,0.22079336643218994,0.6795459389686584,-0.06571605056524277,0.1954708695411682,0.7294564247131348,-0.07464418560266495,0.11037111282348633,0.7367526292800903,-0.07750873267650604
107,0.5670222640037537,0.9829557538032532,-0.015355563722550869,0.5758856534957886,0.7121841311454773,-0.05272672697901726,0.6276176571846008,0.6715410947799683,-0.05407649278640747,0.6432457566261292,0.6954765319824219,-0.059956327080726624,0.7146199345588684,0.7127799987792969,-0.05664471909403801,0.21142077445983887,0.857422947883606,-0.017470279708504677,0.24000465869903564,0.7286999821662903,-0.05683336779475212,0.22174428403377533,0.6794139742851257,-0.06782751530408859,0.19599078595638275,0.7316046953201294,-0.07624758780002594,0.11096484959125519,0.7377817034721375,-0.07865039259195328
108,0.5692700147628784,0.9750888347625732,-0.007225729990750551,0.577325701713562,0.7109403610229492,-0.0547812357544899,0.6298491954803467,0.6694872379302979,-0.0510406531393528,0.6450117230415344,0.6950424313545227,-0.05562093108892441,0.7145188450813293,0.7124298810958862,-0.05535021051764488,0.20952585339546204,0.8505154252052307,-0.017811164259910583,0.24029043316841125,0.7284259796142578,-0.057092390954494476,0.22210276126861572,0.6780663132667542,-0.06749500334262848,0.19697369635105133,0.7322202324867249,-0.07589438557624817,0.11294741928577423,0.7356295585632324,-0.07922422885894775
109,0.5785784125328064,0.958341658115387,0.00499499449506402,0.5745119452476501,0.7096393704414368,-0.04602624103426933,0.6280830502510071,0.6699589490890503,-0.04557044804096222,0.6451180577278137,0.6992251873016357,-0.04851188138127327,0.7141725420951843,0.7109344601631165,-0.04637935012578964,0.20823684334754944,0.850847601890564,-0.01680072583258152,0.24097807705402374,0.7275242805480957,-0.0587112158536911,0.22219537198543549,0.6763466596603394,-0.06959705054759979,0.1964867115020752,0.7320059537887573,-0.07638876140117645,0.11340847611427307,0.7357162833213806,-0.0791531503200531
110,0.5826656818389893,0.939730167388916,-0.009325157850980759,0.5766276717185974,0.7103583812713623,-0.05620943009853363,0.6282791495323181,0.6691858768463135,-0.05678239092230797,0.6450499892234802,0.6983437538146973,-0.06238168105483055,0.7117013931274414,0.7096418738365173,-0.06121056154370308,0.2070845663547516,0.8443936705589294,-0.017207827419042587,0.24133889377117157,0.727733314037323,-0.06357181817293167,0.2231023609638214,0.6765478253364563,-0.07329690456390381,0.19688613712787628,0.7329628467559814,-0.0780969113111496,0.11383301019668579,0.7337854504585266,-0.08227825164794922
111,0.5502185821533203,0.9895568490028381,-0.030226362869143486,0.5768061876296997,0.7111890316009521,-0.06361865252256393,0.6298826336860657,0.6743490695953369,-0.06224935129284859,0.6469802260398865,0.7008754014968872,-0.06563917547464371,0.7122301459312439,0.7096133232116699,-0.06116759404540062,0.20461927354335785,0.8520506620407104,-0.012924703769385815,0.24025022983551025,0.7302537560462952,-0.05977344512939453,0.22282156348228455,0.6814897060394287,-0.07269102334976196,0.19643336534500122,0.7348894476890564,-0.07828408479690552,0.11503040790557861,0.7343094348907471,-0.08358998596668243
112,0.5460576415061951,0.9916524291038513,-0.033443037420511246,0.5789321660995483,0.7049086093902588,-0.06754765659570694,0.6291120052337646,0.6715588569641113,-0.06255623698234558,0.6442744731903076,0.6992148756980896,-0.0644468292593956,0.7119364738464355,0.7100601196289062,-0.06070905178785324,0.2048346996307373,0.85688316822052,-0.01493216585367918,0.23805341124534607,0.7293301820755005,-0.060419712215662,0.22194063663482666,0.6826077699661255,-0.07299037277698517,0.197122722864151,0.7318430542945862,-0.08281516283750534,0.11454519629478455,0.7344868183135986,-0.09020648151636124
113,0.539480447769165,0.988881528377533,-0.023751862347126007,0.5814306139945984,0.7012686729431152,-0.05846355855464935,0.6267556548118591,0.6671653985977173,-0.0504024513065815,0.6465790867805481,0.6955244541168213,-0.04922952502965927,0.7120894193649292,0.7069266438484192,-0.041692838072776794,0.20257247984409332,0.8631761074066162,-0.021510865539312363,0.23556913435459137,0.7271958589553833,-0.056878164410591125,0.21852391958236694,0.6812358498573303,-0.06478766351938248,0.1965504288673401,0.7137241363525391,-0.07405605912208557,0.11616218090057373,0.7307643294334412,-0.07918477058410645
114,0.5459297895431519,0.9805858135223389,0.032548774033784866,0.584211528301239,0.710299015045166,-0.0037635930348187685,0.6223067045211792,0.671478271484375,-0.02173532545566559,0.6397151350975037,0.6799940466880798,-0.03317807987332344,0.7148728370666504,0.7012654542922974,-0.03191366419196129,0.1938716322183609,0.8702480792999268,-0.017537381500005722,0.23290282487869263,0.7238602638244629,-0.047311387956142426,0.2129800021648407,0.6719608306884766,-0.05606822669506073,0.1983560025691986,0.708223819732666,-0.06514523923397064,0.11868878453969955,0.7249000668525696,-0.06950292736291885
115,0.5435025095939636,0.9747406244277954,-0.024144038558006287,0.5819262266159058,0.7011997103691101,-0.04864410683512688,0.6269099116325378,0.6616184711456299,-0.03803268074989319,0.6508138179779053,0.6902582049369812,-0.03467608615756035,0.7165032625198364,0.7029756307601929,-0.02984461560845375,0.1900322139263153,0.8794822096824646,-0.018264641985297203,0.23209422826766968,0.7304861545562744,-0.047617170959711075,0.2069927453994751,0.6689144968986511,-0.05603763461112976,0.19302675127983093,0.6997298002243042,-0.0634707361459732,0.12139096856117249,0.7225263118743896,-0.0669589564204216
116,0.5444260239601135,0.9739826917648315,-0.04585321620106697,0.581653892993927,0.7028957605361938,-0.0711938813328743,0.6282951235771179,0.6640341877937317,-0.06409739702939987,0.6513003706932068,0.679816722869873,-0.06326223164796829,0.717904806137085,0.6971461772918701,-0.05991274118423462,0.19307124614715576,0.8838146328926086,-0.016116494312882423,0.23232847452163696,0.7318673729896545,-0.04724574461579323,0.2040645033121109,0.6707988977432251,-0.05410221591591835,0.18670940399169922,0.6903595328330994,-0.05838476121425629,0.12318036705255508,0.7190532088279724,-0.05744510143995285
117,0.5447094440460205,0.9757212996482849,-0.04060773551464081,0.5792278051376343,0.7037047147750854,-0.06365368515253067,0.6271194815635681,0.6630117893218994,-0.05700422078371048,0.6537614464759827,0.684144139289856,-0.054406970739364624,0.7142999172210693,0.6973255276679993,-0.050632067024707794,0.20380248129367828,0.905939519405365,-0.024147475138306618,0.23451879620552063,0.7356954216957092,-0.05476239323616028,0.20250670611858368,0.6746377348899841,-0.057754192501306534,0.17688196897506714,0.6862936019897461,-0.05885794386267662,0.11818765103816986,0.7159106135368347,-0.054499488323926926
118,0.5442517995834351,0.9765616059303284,-0.04107367992401123,0.5783090591430664,0.707321047782898,-0.06245078518986702,0.6236664652824402,0.6618590354919434,-0.05662752687931061,0.6495227813720703,0.6865661144256592,-0.052925314754247665,0.7091959118843079,0.7001804113388062,-0.04796088859438896,0.19881826639175415,0.8878676295280457,-0.021536249667406082,0.23287904262542725,0.730637788772583,-0.057360030710697174,0.19796645641326904,0.675780713558197,-0.06037972867488861,0.17157670855522156,0.6827447414398193,-0.06044086813926697,0.11017918586730957,0.7135413885116577,-0.05616557225584984
119,0.5441405177116394,0.9776627421379089,-0.03629692271351814,0.577800989151001,0.7078156471252441,-0.05675113946199417,0.6212357878684998,0.6600054502487183,-0.05295136198401451,0.6447480320930481,0.67877197265625,-0.05145001411437988,0.704547643661499,0.699339747428894,-0.04594433680176735,0.20127391815185547,0.8787413835525513,-0.029166482388973236,0.23015493154525757,0.7321005463600159,-0.06532776355743408,0.19758141040802002,0.676969587802887,-0.06812730431556702,0.16714826226234436,0.6835634708404541,-0.06941240280866623,0.10709439218044281,0.7167285084724426,-0.06542600691318512
120,0.545153796672821,0.9757923483848572,-0.040676213800907135,0.5762646794319153,0.7078869938850403,-0.06392133235931396,0.6201961636543274,0.6608484387397766,-0.058829739689826965,0.6390342712402344,0.6754611134529114,-0.05687094107270241,0.6992731690406799,0.6991299986839294,-0.05122438073158264,0.1978396773338318,0.8789058327674866,-0.029436348006129265,0.23054450750350952,0.7351629137992859,-0.06661178171634674,0.1979241669178009,0.6804076433181763,-0.07026070356369019,0.17055729031562805,0.6859163641929626,-0.07167140394449234,0.11261501908302307,0.7227787971496582,-0.06702140718698502
121,0.544991135597229,0.9762449264526367,-0.03844616934657097,0.5768244862556458,0.709175705909729,-0.06090734899044037,0.6225823760032654,0.6610250473022461,-0.05542547628283501,0.6433278322219849,0.6763501167297363,-0.05260293185710907,0.697232723236084,0.7093648314476013,-0.0447927862405777,0.19735583662986755,0.8786466121673584,-0.03170653060078621,0.23077616095542908,0.7403799295425415,-0.06339013576507568,0.19683772325515747,0.682436466217041,-0.06755255907773972,0.1709652543067932,0.686661958694458,-0.06766436994075775,0.1205887645483017,0.7339125275611877,-0.06403554230928421
122,0.5444080233573914,0.9778527617454529,-0.04198288917541504,0.5767524838447571,0.7112076878547668,-0.06357947736978531,0.623954713344574,0.6579285264015198,-0.05789876729249954,0.645026683807373,0.6770503520965576,-0.054287489503622055,0.6959736347198486,0.710477888584137,-0.04572341963648796,0.19676168262958527,0.8739912509918213,-0.03337331861257553,0.23169398307800293,0.7425395846366882,-0.07254371047019958,0.19725081324577332,0.6857837438583374,-0.07487760484218597,0.1726038008928299,0.6929420828819275,-0.07298805564641953,0.12298751622438431,0.7388565540313721,-0.06669563055038452
123,0.5437455177307129,0.9787088632583618,-0.04467129334807396,0.5761969685554504,0.7095177173614502,-0.0688880905508995,0.624446451663971,0.6569917798042297,-0.05984647199511528,0.6475011110305786,0.6797402501106262,-0.05220795422792435,0.6910787224769592,0.7150387763977051,-0.04164643585681915,0.20000648498535156,0.8824884295463562,-0.03559591621160507,0.23258161544799805,0.7446654438972473,-0.07023441046476364,0.19777235388755798,0.6894180178642273,-0.0740126222372055,0.17400263249874115,0.6978190541267395,-0.07276353240013123,0.12443001568317413,0.7436865568161011,-0.06885641068220139
124,0.543671190738678,0.9760769009590149,-0.04741724953055382,0.5772092938423157,0.7084483504295349,-0.06955409049987793,0.626246452331543,0.6559300422668457,-0.0590205043554306,0.6504551768302917,0.6816771030426025,-0.05006562918424606,0.6910152435302734,0.7168110609054565,-0.04007931798696518,0.19788280129432678,0.8778306245803833,-0.035554658621549606,0.23213669657707214,0.7451498508453369,-0.0707193911075592,0.19797097146511078,0.6869108080863953,-0.07397769391536713,0.1744615137577057,0.6960402727127075,-0.07118802517652512,0.12588079273700714,0.7440099120140076,-0.06627652049064636
125,0.5441887974739075,0.9748145937919617,-0.047321587800979614,0.5766536593437195,0.7090121507644653,-0.07080147415399551,0.625960648059845,0.6565772294998169,-0.060583632439374924,0.6515130996704102,0.6821882724761963,-0.051837071776390076,0.6914514303207397,0.7172023057937622,-0.04237646982073784,0.19692200422286987,0.878973126411438,-0.035749372094869614,0.23108431696891785,0.7463650107383728,-0.06988772749900818,0.19752977788448334,0.6875346899032593,-0.07285621762275696,0.1746201068162918,0.6990240812301636,-0.07006606459617615,0.1260938048362732,0.7451144456863403,-0.06405433267354965
126,0.5452702045440674,0.9748514294624329,-0.04736693203449249,0.5764971971511841,0.7095241546630859,-0.07250791788101196,0.625984251499176,0.6567243337631226,-0.061968088150024414,0.6522902846336365,0.6841204166412354,-0.052666451781988144,0.6922451257705688,0.7194596529006958,-0.04282712936401367,0.19478687644004822,0.8783436417579651,-0.033781055361032486,0.2315146028995514,0.7475064992904663,-0.0672391802072525,0.19748207926750183,0.6884157657623291,-0.07049531489610672,0.17504391074180603,0.7029777765274048,-0.06835000962018967,0.12607082724571228,0.7485577464103699,-0.06284472346305847
127,0.544761598110199,0.9757780432701111,-0.0471644401550293,0.5769144296646118,0.7094351053237915,-0.07114458829164505,0.6262032389640808,0.6561005711555481,-0.06145646050572395,0.6537476778030396,0.683379590511322,-0.05336993187665939,0.6934173107147217,0.7202935814857483,-0.04273820295929909,0.19633851945400238,0.881462037563324,-0.03556155413389206,0.23097074031829834,0.7478290796279907,-0.06779757142066956,0.19725440442562103,0.6899024248123169,-0.07069690525531769,0.17546327412128448,0.7037338018417358,-0.06782074272632599,0.12698042392730713,0.7507537603378296,-0.06140954792499542
128,0.5457254648208618,0.9701102375984192,-0.04522629827260971,0.5778717994689941,0.7096288204193115,-0.0698896273970604,0.6269002556800842,0.6542914509773254,-0.06151161715388298,0.6550708413124084,0.6813182234764099,-0.05167793482542038,0.6932485699653625,0.7191882729530334,-0.039669208228588104,0.1965782195329666,0.8820041418075562,-0.03525924310088158,0.23096579313278198,0.748201847076416,-0.06798963248729706,0.19706201553344727,0.687078058719635,-0.07091459631919861,0.1750180870294571,0.703414797782898,-0.06731819361448288,0.12692785263061523,0.7524439096450806,-0.06052623316645622
